APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
A028632,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,634,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.083333333,0.083333333,0.083333333,0.023333333,0,0,0,0,0,0.04,0.1,0.1,N,N,Y,N,N,39.26214555,-123.283569,N,Irrigation,2021
A028633,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,635,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.083333333,0.07,0.053333333,0.053333333,0.003333333,0,0,0,0,0.016666667,0.07,0.103333333,N,N,N,N,N,39.262,-123.2814,N,Irrigation,2021
A028635,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,636,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2437,-123.3211,N,Irrigation,2021
A028636,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,637,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.266666667,0.266666667,0.266666667,0.133333333,0.166666667,0.033333333,0.033333333,0.033333333,0.033333333,0.266666667,0.333333333,0.833333333,N,N,N,N,N,39.26462918,-123.269838,Y,Irrigation,2021
A028640,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,638,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.46033,0.46033,0.46033,0.46033,0,0,0,0,0,0,0.46033,0.46033,N,N,Y,N,N,39.25291818,-123.3109494,N,Irrigation,2021
A028641,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,639,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.24418227,-123.2940135,N,Irrigation,2021
A028642,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,640,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.566666667,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.25663065,-123.2981265,N,Domestic,2021
A028643,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,641,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.666666667,0.666666667,0.333333333,0.2,0,0,0,0,0,0.033333333,0.266666667,0.5,N,N,Y,N,N,39.24130016,-123.281425,N,Irrigation,2021
A028647,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,642,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,,,,,,,,,,,,,Y,N,N,N,N,39.24997509,-123.27911,N,Irrigation,2021
A028648,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,643,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0.0023785,0.0029615,0.0029615,0.0029155,0.0027235,0,0,N,N,N,N,N,39.23673988,-123.3138274,N,Irrigation,2021
A028649,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,644,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.076446667,0.076446667,0.076446667,0.076446667,0,0,0,0,0,0,0.011113333,0.076433333,N,N,Y,N,N,39.25837597,-123.2640743,N,Domestic,2021
A028650,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,645,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0.7,0.7,N,N,Y,N,N,39.26135825,-123.2927385,Y,Domestic,2021
A028651,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,646,19851203,APPLICATION_ACCEPTANCE_DATE,1971-1990,,,,,,,,,,,,,Y,N,N,N,N,39.23958615,-123.2874851,N,Irrigation,2021
A028653,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,647,19851204,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.26061625,-123.2853073,N,Domestic,2021
A028676,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,649,19851223,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2462899,-123.3204497,N,Irrigation,2021
A028715,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,650,19860114,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.24,0.24,0.24,0.103333333,0.07,0.07,0.07,0.07,0.31,0.24,0.24,0.24,N,N,N,N,N,39.23711675,-123.3242508,N,Domestic,2021
A028738,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,651,19860117,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.238066667,0,0,0,0,0,0,0,0,0,0.556152,0.305780997,N,N,Y,N,N,39.23370209,-123.3347794,N,Irrigation,2021
A028786,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,652,19860128,APPLICATION_RECD_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2469533,-123.3041289,N,Domestic,2021
A028787,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,653,19860128,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,6.767,1.1,0.433,0,0,0,0,0,N,N,N,N,N,39.24667876,-123.3041238,N,Recreational,2021
A028925,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,659,19861022,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.25327377,-123.2469421,N,Irrigation,2021
A028926,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,660,19861022,APPLICATION_ACCEPTANCE_DATE,1971-1990,3.843333333,0,1.3,0.066666667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.31382474,-123.2138121,N,Irrigation,2021
A028927,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,661,19861022,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.11,0,1.33,0.546666667,0,0,0,0,0,0,2.766666667,6.303333333,N,N,Y,N,N,39.31931909,-123.213553,N,Irrigation,2021
A029202,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,666,19880310,APPLICATION_ACCEPTANCE_DATE,1971-1990,46.56666667,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.28925959,-123.2260225,N,Irrigation,2021
A029203,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,667,19880310,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.28925959,-123.2260225,N,Frost Protection,2021
A029401,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,674,19890119,APPLICATION_ACCEPTANCE_DATE,1971-1990,6.666666667,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.26816988,-123.1763774,N,Irrigation,2021
A029480,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,685,19890428,APPLICATION_ACCEPTANCE_DATE,1971-1990,2.3,3.776666667,0,0.706666667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.2828,-123.2227,N,Irrigation,2021
A029595,Appropriative,Licensed,Licensed,N,R_01,N,N,Y,689,19891026,APPLICATION_ACCEPTANCE_DATE,1971-1990,3.583333333,0,0.25,0,0,0,0,0,0,0,0,1.066666667,N,N,Y,N,N,39.32260251,-123.2146701,N,Fish and Wildlife Preservation and Enhancement,2021
A029719,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,695,19900411,APPLICATION_ACCEPTANCE_DATE,1971-1990,17.33333333,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.2685,-123.1739,N,Irrigation,2021
A030349,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,709,19940222,APPLICATION_RECD_DATE,1991-PRESENT,3.843333333,0,1.3,0.066666667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.314512,-123.2137355,N,Irrigation,2021
A030363,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,712,19940510,APPLICATION_ACCEPTANCE_DATE,1991-PRESENT,0,3.016666667,5.766666667,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.26768115,-123.2412794,N,Irrigation,2021
A031059,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,748,19990901,PRIORITY_DATE,1991-PRESENT,0,0,0,0.266666667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.2863418,-123.3129177,N,Frost Protection,2021
A031060,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,749,19990901,PRIORITY_DATE,1991-PRESENT,2.933333333,0,0,0,0,0,0,0,0,0,0,5.7,N,N,Y,N,N,39.2863428,-123.3128809,Y,Irrigation,2021
A031259,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,759,20010404,PRIORITY_DATE,1991-PRESENT,6.65,1.45,4.2,0,0,0,0,0,0,0,1,4.35,N,N,Y,N,N,39.3247,-123.2326,N,Irrigation,2021
A031435,Appropriative,Permitted,Permitted,N,R_01,N,N,Y,782,20030603,APPLICATION_RECD_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,39.22459725,-123.1938517,N,Irrigation,2021
D029448,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,682,19890327,PRIORITY_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2385,-123.2878,N,Domestic,2021
D029572,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,688,19890920,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.30051645,-123.2261296,N,Domestic,2021
D030346,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,711,19940407,PRIORITY_DATE,1991-PRESENT,0.106666667,0.106666667,0.103333333,0.103333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.106666667,0.106666667,N,N,N,N,N,39.2515869,-123.3239788,N,Domestic,2021
D030427,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,715,19950126,PRIORITY_DATE,1991-PRESENT,0.092067,0.092067,0.092067,0.092067,0,0,0,0,0,0,0,0.092067,N,N,Y,N,N,39.24648241,-123.3094174,N,Domestic,2021
D030969,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,747,19990806,APPLICATION_RECD_DATE,1991-PRESENT,0.186666667,0.17,0.136666667,0.016666667,0,0,0,0,0,0.07,0.17,0.203333333,N,N,Y,N,N,39.24411724,-123.3121987,Y,Domestic,2021
D030985,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,750,19991122,PRIORITY_DATE,1991-PRESENT,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,N,N,N,N,N,39.278563,-123.1711627,N,Domestic,2021
D031146,Registration Domestic,NA,Registered,N,R_01,N,N,Y,754,20001201,PRIORITY_DATE,1991-PRESENT,0,0,0,0.0187203,0.0317117,0.0144237,0,0,0,0,0,0,N,N,N,N,N,39.25107204,-123.1746766,N,Domestic,2022
D031411,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,773,20030213,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,7.4,0.666666667,N,N,Y,N,N,39.25807092,-123.1760751,N,Domestic,2021
D031472,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,777,20030418,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.24868853,-123.2308172,N,Domestic,2021
D031475,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,786,20031217,PRIORITY_DATE,1991-PRESENT,0.333333333,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.24305812,-123.2230846,N,Domestic,2021
D031476,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,779,20030502,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.24786391,-123.2308982,N,Domestic,2021
D031477,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,778,20030424,APPLICATION_RECD_DATE,1991-PRESENT,0.020970667,0.020459,0.018925,0.018924667,0.012787,0.01023,0.009207,0.008695333,0.009207,0.017390333,0.015856,0.020970667,N,N,N,N,N,39.31776798,-123.2707797,N,Domestic,2021
D031542,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,788,20040910,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0.5,0,N,N,Y,N,N,39.28127075,-123.1847785,N,Domestic,2021
D031563,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,789,20050204,PRIORITY_DATE,1991-PRESENT,0.013701333,0.013578667,0.010204667,0.006892,0.003548,0.003362333,0.003333333,0.003333333,0.003333333,0.003333333,0.010040667,0.006871333,N,N,N,N,N,39.34205192,-123.2639465,N,Domestic,2021
D031589,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,792,20050815,PRIORITY_DATE,1991-PRESENT,1.13,1.13,1.13,1.13,1.13,0,0,0,0,0,0,1.13,N,N,N,N,N,39.30526006,-123.2604038,Y,Domestic,2021
D031606,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,795,20060126,PRIORITY_DATE,1991-PRESENT,0.08,0.08,0.08,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.08,0.08,N,N,N,N,N,39.21487305,-123.307777,Y,Domestic,2021
D032022,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,817,20130416,PRIORITY_DATE,1991-PRESENT,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0.4,0.4,N,N,N,N,N,39.2768,-123.1795,Y,Domestic,2021
D032762,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,846,20170104,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0.31378,0.31378,0.31378,0.31378,1,0,0,N,N,N,N,N,39.34016,-123.22928,N,Domestic,2021
D032859,Registration Domestic,Registered,Registered,N,R_01,N,N,Y,847,20170906,PRIORITY_DATE,1991-PRESENT,0.04762,0.04762,0.04762,0.02762,0.02762,0.02762,0,0,0,0,0.02762,0.04762,N,N,N,N,N,39.3446,-123.2283,N,Domestic,2021
H032009,Registration Irrigation,Registered,Registered,N,R_01,N,N,Y,815,20130222,PRIORITY_DATE,1991-PRESENT,2,1.333333333,0,3.202327667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.2081,-123.2003,N,Irrigation,2021
H032331,Registration Irrigation,Registered,Registered,N,R_01,N,N,Y,839,20150128,APPLICATION_RECD_DATE,1991-PRESENT,3.313333333,3.68,2.853333333,2.206666667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.251,-123.2033,N,Irrigation,2021
H500399,Registration Cannabis,Registered,Registered,N,R_01,N,N,Y,850,20180330,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2602,-123.17,N,Irrigation,2021
H500522,Registration Cannabis,Registered,Registered,N,R_01,N,N,Y,849,20180321,PRIORITY_DATE,1991-PRESENT,0.2756,0.2756,0.2756,0,0,0,0,0,0,0,0.2756,0.27559,N,N,Y,N,N,39.22040278,-123.2947917,N,Irrigation,2021
H500800,Registration Cannabis,Registered,Registered,N,R_01,N,N,Y,861,20181009,PRIORITY_DATE,1991-PRESENT,0.030689,0.026762,0.027672,0.027672,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.326,-123.3767,N,Irrigation,2021
H505968,Registration Cannabis,Registered,Registered,N,R_01,N,N,Y,866,20190412,PRIORITY_DATE,1991-PRESENT,0.049102,0.049102,0.039896,0,0,0,0,0,0,0,0.049102,0.049102,N,N,Y,N,N,39.347494,-123.379389,N,Irrigation,2021
H508419,Registration Cannabis,Registered,Registered,N,R_01,N,N,Y,874,20190927,PRIORITY_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,39.34239754,-123.3694131,N,Irrigation,2021
H509523,Registration Cannabis,Registered,Registered,N,R_01,N,N,Y,877,20200914,PRIORITY_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,39.217273,-123.316899,N,Irrigation,2021
L031378,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,766,20021217,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.32036877,-123.225877,N,Stockwatering,2021
L031414,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,775,20030417,PRIORITY_DATE,1991-PRESENT,1.066666667,1.066666667,1.066666667,0,0,0,0,0,0,0,0,1.066666667,N,N,Y,N,N,39.31157028,-123.2087788,N,Stockwatering,2021
L031415A,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,842,20150324,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.3076,-123.2065,N,Stockwatering,2021
L031420,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,776,20030417,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.31245012,-123.2158944,N,Stockwatering,2021
L031528,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,787,20040812,PRIORITY_DATE,1991-PRESENT,1,2,2,1.7,1,0,0,0,0,0,0,0,N,N,N,N,N,39.2306,-123.2199,N,Stockwatering,2021
L031573,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,790,20050603,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.32864957,-123.214067,N,Stockwatering,2021
L031605,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,796,20060126,PRIORITY_DATE,1991-PRESENT,0.08,0.08,0.08,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.08,0.08,N,N,N,N,N,39.21397451,-123.3080781,Y,Stockwatering,2021
L032279,Registration Livestock,Registered,Registered,N,R_01,N,N,Y,836,20140710,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.25425821,-123.2560898,N,Stockwatering,2021
S008080,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.26935359,-123.2126946,N,Irrigation,2021
S008659,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.24665436,-123.2038296,N,Irrigation,2021
S008824,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,39.25101064,-123.2074354,N,Irrigation,2021
S009905,Statement of Div and Use,Claimed,Claimed,N,R_01,N,N,Y,40,19110101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.21184252,-123.2244158,N,Irrigation,2021
S010433,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.22726835,-123.2065007,N,Irrigation,2021
S010522,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,39.27984075,-123.207575,N,Irrigation,2021
S011135,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.464016,0.464016,0.464016,0.4394943,0.1590912,0.265152,0.265152,0.265152,0.265152,0.265152,0.397728,0.627849,N,N,N,N,N,39.30393848,-123.2401497,N,Irrigation,2021
S014016,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,2.833333333,4.166666667,2.5,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.29271661,-123.2104455,N,Irrigation,2021
S014292,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.034249,0.030934,0.068496,0.132576,0.136995,0.134049,0.136995,0.136995,0.132576,0.068496,0.033144,0.033880667,N,N,N,N,N,39.25332602,-123.3113101,N,Irrigation,2021
S014293,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.061377,0.061377,0.061377,0.076722,0.076722,0.076722,0.046033,0.046033,0.046033,0.046033,0.046033,0.061377,N,N,N,N,N,39.25332602,-123.3113101,N,Domestic,2021
S014861,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.66288,0.66288,0.66288,0.66288,0.66288,0.66288,0.537055,0.537055,0.537055,0.537055,0.537055,0.537055,N,N,N,N,N,39.3394,-123.2349,N,Domestic,2021
S014862,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.265152,0.265152,0.265152,0.265152,0.265152,0.265152,0.265152,0.132576,0.132576,0.132576,0.265152,0.265152,N,N,N,N,N,39.33858561,-123.2354545,N,Domestic,2021
S014863,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.265152,0.265152,0.265152,0.265152,0.265152,0.132576,0.132576,0.132576,0.132576,0.132576,0.132576,0.176768,N,N,N,N,N,39.33803655,-123.2354448,N,Domestic,2021
S014864,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.66288,0.66288,0.66288,0.66288,0.530304,0.530304,0.530304,0.530304,0.530304,0.530304,0.530304,0.530304,N,N,N,N,N,39.32798629,-123.2380974,N,Domestic,2021
S014865,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.66288,0.66288,0.66288,0.66288,0.530304,0.530304,0.530304,0.530304,0.530304,0.530304,0.530304,0.530304,N,N,N,N,N,39.33616198,-123.2568046,N,Domestic,2021
S014866,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.265152,0.265152,0.265152,0.265152,0.132576,0.132576,0.132576,0.132576,0.132576,0.132576,0.132576,0.132576,N,N,N,N,N,39.33623379,-123.2500876,N,Domestic,2021
S014996,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,3.313333333,0,0,8.833333333,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.24938341,-123.2054652,N,Irrigation,2021
S015303,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.019334,0.032223,0.015037,0,0,0,0,0,0,N,N,N,N,N,39.24970453,-123.1738628,N,Domestic,2021
S015353,Statement of Div and Use,NA,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.0032045,0.004881,0.0081165,0.0159555,0.0969155,0.1334215,0.2190705,0.2136365,0.1394755,0.0674785,0.019078,0.00408,N,N,N,N,N,39.19935747,-123.1970257,N,Irrigation,2022
S015509,Statement of Div and Use,Claimed,Claimed,N,R_01,N,N,Y,41,19110101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.20474078,-123.2102425,N,Frost Protection,2021
S015641,Statement of Div and Use,NA,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.0006,0.0006,2.06,2.06,2.06,0,0,0,N,N,N,N,N,39.28636098,-123.1875458,N,Domestic,2022
S015746,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.166666667,1.08,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.27857763,-123.2234522,N,Frost Protection,2021
S016897,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.466666667,0,0.066666667,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.3247,-123.2326,N,Irrigation,2021
S017020,Statement of Div and Use,Claimed,Claimed,N,R_01,N,N,Y,21,19000101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0.224642667,0.574496,0.525148333,0.477273667,0.397728,0.010311333,0,0,N,N,N,N,N,39.33,-123.2375,N,Irrigation,2021
S017203,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2284,-123.2029,N,Frost Protection,2021
S017742,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,39.3179,-123.193,N,Domestic,2021
S017745,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,39.3201,-123.2034,N,Domestic,2021
S017748,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.213333333,0.169666667,0.1,0.295,0.088,0.016666667,0,0,0,0,0,0,N,N,N,N,N,39.3209,-123.1993,N,Domestic,2021
S017751,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.355,0.4,0.555,0.99,0.515,0.455,0.0015,0.65,0.485,0.55,0.4765,0.502,N,N,N,N,N,39.3136,-123.1951,Y,Domestic,2021
S018456,Statement of Div and Use,Claimed,Claimed,N,R_01,N,N,Y,33,19050101,YEAR_DIVERSION_COMMENCED,PRE-1914,0.5,0.5,0.25,0.25,0.05,0.083333333,0.116666667,0.1,0.066666667,0,0,0.083333333,N,N,N,N,N,39.2895,-123.3283,N,Irrigation,2021
S018457,Statement of Div and Use,Claimed,Claimed,N,R_01,N,N,Y,34,19050101,YEAR_DIVERSION_COMMENCED,PRE-1914,,,,,,,,,,,,,Y,N,N,N,N,39.2914,-123.3367,N,Irrigation,2021
