APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV_ALL,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
A013695,Appropriative,Licensed,Licensed,N,R_11,N,Y,106,19500419,APPLICATION_ACCEPTANCE_DATE,1950-1952,14.06,13.7,7.33,6.13,0.06,0.36,0.18,0,0,0,0,0.83,24.33,N,N,N,N,N,38.64,-122.68,N,Irrigation,2021
A013706,Appropriative,Licensed,Licensed,N,R_02_MSRR,Y,Y,107,19500426,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,1.26,1.26,1.26,0.63,1.53,1.53,1.53,1.26,0,0,N,N,N,N,N,39.32,-123.1,N,Irrigation,2021
A013716,Appropriative,Licensed,Licensed,N,R_12,N,Y,108,19500502,APPLICATION_ACCEPTANCE_DATE,1950-1952,9.3,1.7,3.86,2.6,0,0,0,0,0,0,0,3.13,26.7,N,N,Y,N,N,38.62,-122.66,N,Irrigation,2021
A013729,Appropriative,Licensed,Licensed,N,R_11,N,Y,109,19500510,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,1.2,3.43,1.715,3.73,5,5.16,2.26,0,0,N,N,N,N,N,38.66,-122.72,N,Irrigation,2021
A013749,Appropriative,Licensed,Licensed,N,R_06_MSRR,Y,Y,110,19500522,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,2.2,0,0,2.43,0,0,0,0,0,N,N,N,N,N,38.96,-123.1,N,Irrigation,2021
A013753,Appropriative,Licensed,Licensed,N,R_06_MSRR,Y,Y,111,19500524,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,5.57E-03,0.002783334,5.57E-03,5.57E-03,2.33E-03,0,0,0,N,N,N,N,N,38.95,-123.1,N,Irrigation,2021
A013755,Appropriative,Licensed,Licensed,N,R_06_MSRR,Y,Y,112,19500524,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,1.97,4.58,2.29,12.33,5.52,7.83,0.35,0,0,N,N,N,N,N,38.96,-123.1,N,Irrigation,2021
A013758,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,113,19500525,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,5.3,2.65,5.3,5.3,5.3,0,0,0,N,N,N,N,N,38.72,-122.9,N,Irrigation,2021
A013789,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,114,19500614,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.67,-122.83,N,Irrigation,2021
A013810,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,115,19500622,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.43,0.38,0.36,0.45,0.55,0.45,0.225,0.49,2.31,0.63,0.35,0.17,0.31,N,N,N,N,N,38.79,-123,N,Domestic,2021
A013811,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,116,19500622,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,6.67E-03,0.44,1.43,0.715,3.5,3.83,3.56,0,0,0,N,N,N,N,N,38.79,-123,N,Irrigation,2021
A013831,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,117,19500705,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.56,1.26,0.63,1.43,1.46,1.43,0.5,0,0,N,N,N,N,N,38.68,-122.85,N,Irrigation,2021
A013832,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,118,19500705,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0.88,0.44,1.47,1.17,1.47,1.02,0,0,N,N,N,N,N,38.71,-122.89,N,Irrigation,2021
A013862,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,119,19500725,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,1.1,0.55,1.1,1.1,0.36,0,0,0,N,N,N,N,N,38.79,-123,N,Irrigation,2021
A013863,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,120,19500725,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.79,-123,N,Irrigation,2021
A013864,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,121,19500725,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.6,0.8,0.8,0.4,0.8,0,0.4,0.2,0.2,0.2,N,N,N,N,N,38.79,-123,N,Fire Protection,2021
A013874,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,122,19500731,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.16,0.01,1.12,1.29,0.91,2.13,1.065,7.37,8.91,4.55,1.64,15.92,0.02,N,N,N,N,N,38.6,-122.78,N,Irrigation,2021
A013890,Appropriative,Licensed,Licensed,N,R_16_MSDC,Y,N,81,19500809,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64,-122.9,N,Irrigation,2021
A013914,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,82,19500823,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0.23,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.66,-122.94,N,Irrigation,2021
A013932,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,123,19500905,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0.73,0.365,1.2,1.86,0.53,0.03,0,0,N,N,N,N,N,38.76,-122.97,N,Irrigation,2021
A013933,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,124,19500905,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.88,N,Irrigation,2021
A013958,Appropriative,Licensed,Licensed,N,R_23,N,N,83,19500921,PRIORITY_DATE,1950-1952,2.06,0.7,0.1,0.06,0,0,0,0,0,0,0.26,0.23,0.83,N,N,Y,N,N,38.56,-122.8,N,Recreational,2021
A013967,Appropriative,Licensed,Licensed,N,R_12,N,Y,125,19500927,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.66,0.66,0.33,0.66,0.66,0.66,0,0,0,N,N,N,N,N,38.58,-122.76,N,Irrigation,2021
A013973,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,126,19501002,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.01,0.75,0.78,0.39,0.78,0.75,0.71,0.62,0.04,4.98E-03,N,N,N,N,N,39.16,-123.19,N,Irrigation,2021
A013974,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,127,19501002,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.16,-123.19,N,Industrial,2021
A013975,Appropriative,Licensed,Licensed,N,R_27,N,N,84,19501002,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,N,N,Y,N,N,38.36,-122.6,N,Domestic,2021
A013984,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,128,19501009,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0.48,0.24,4.75,4.85,3.39,4.47,0.04,0,N,N,N,N,N,38.7,-122.89,N,Irrigation,2021
A013985,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,129,19501009,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.2,0.73,0.365,1.56,1.16,0.8,0.2,0.03,0,N,N,N,N,N,38.68,-122.86,N,Irrigation,2021
A013987,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,130,19501009,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.8,-123,N,Irrigation,2021
A013988,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,85,19501009,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0.34,0.35,0.24,0,0,0,N,N,N,N,N,38.65,-122.92,N,Irrigation,2021
A013989,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,131,19501009,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.05,0.05,0.05,0.05,0.05,0.48,0.24,0.48,0.48,0.48,0.34,0.05,0.05,N,N,N,N,N,38.63,-122.83,N,Irrigation,2021
A014030,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,132,19501103,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,1.2,0.6,2.63,2.5,3.03,0,0,0,N,N,N,N,N,38.68,-122.86,N,Irrigation,2021
A014033,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,133,19501108,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,2.63,11.33,5.665,11.1,10.16,5.3,2.43,0,0,N,N,N,N,N,38.69,-122.86,N,Irrigation,2021
A014034,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,134,19501108,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,1.23,3.73,1.865,5.56,6.96,5.3,2.46,0,0,N,N,N,N,N,38.69,-122.87,N,Irrigation,2021
A014043,Appropriative,Licensed,Licensed,N,R_14_MSDC,Y,N,86,19501113,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,6,12,25,12.5,25,12,12,6,0,0,N,N,N,N,N,38.7,-122.96,N,Irrigation,2021
A014044A,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,135,19501113,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.1,1,2.6,1.3,3.86,5.36,3.5,1.16,0,0,N,N,N,N,N,38.69,-122.88,N,Irrigation,2021
A014044B,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,136,19501113,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.06,0.36,1.23,0.615,2.33,2.66,1.6,0.8,0,0,N,N,N,N,N,38.7,-122.88,N,Irrigation,2021
A014045,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,137,19501113,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.79,-123,N,Domestic,2021
A014047,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,138,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,9.00E-04,2.58E-04,0.01,0.005,0.01,0.01,0.01,0.01,0,0,N,N,N,N,N,38.63,-122.79,N,Irrigation,2021
A014048,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,139,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,15.73,0,0,0,8.57,4.285,8.57,8.57,8.57,0,0,0,N,N,N,N,N,38.66,-122.82,N,Irrigation,2021
A014049,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,140,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,7.92,0,0,0,14.48,7.24,14.48,14.48,14.48,2,0,0,N,N,N,N,N,38.69,-122.85,N,Irrigation,2021
A014050A,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,91,19501115,APPLICATION_RECD_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.58,-122.86,N,Irrigation,2021
A014050B,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,87,19501114,PRIORITY_DATE,1950-1952,0,0,0,0,0.03,0.03,0.015,0.03,0.03,0.03,0.03,0,0,N,N,N,N,N,38.58,-122.86,N,IRR_MUN,2021
A014051,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,141,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.13,0.43,4.41,2.205,7.58,7.54,4.54,1.28,0.05,0,N,N,N,N,N,38.68,-122.85,N,Irrigation,2021
A014054,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,88,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0.03,0.08,0.15,0.17,0.69,0.345,1.58,1.09,0.18,0.18,0.01,0,N,N,N,N,N,38.68,-122.94,N,Irrigation,2021
A014055,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,89,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,4,5,5.33,2.665,3.33,5.66,5,5.33,2.66,0,N,N,N,N,N,38.66,-122.93,N,Irrigation,2021
A014056,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,90,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.67,-122.94,N,Irrigation,2021
A014061,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,92,19501120,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.41,1.17,0.585,3.05,2.8,1.19,0.45,0.07,0,N,N,N,N,N,38.57,-122.86,N,Irrigation,2021
A014064,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,93,19501122,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,1,1.33,1.83,3.66,1.83,4.16,4.33,3.31,2.35,0,0,N,N,N,N,N,38.68,-122.95,N,Irrigation,2021
A014065,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,142,19501122,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.66,-122.82,N,Irrigation,2021
A014066,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,94,19501122,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.51,0.89,1.19,0.595,2.22,3.22,3.98,2.23,0.36,0.19,N,N,N,N,N,38.68,-122.94,N,Irrigation,2021
A014067,Appropriative,Licensed,Licensed,N,R_15_MSDC,Y,N,95,19501122,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,1.02,2.89,1.445,5.04,5.37,5.61,3.95,0,0,N,N,N,N,N,38.69,-122.95,N,Irrigation,2021
A014068,Appropriative,Permitted,Permitted,N,R_16_MSDC,Y,N,96,19501122,PRIORITY_DATE,1950-1952,0,0,0,10.88,41.16,34.26,17.13,33.33,25.45,31.84,25.34,16.52,0,N,N,N,N,N,38.6,-122.87,N,Municipal,2021
A014092,Appropriative,Licensed,Licensed,N,R_27,N,N,97,19501204,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.39,-122.63,N,Stockwatering,2021
A014107,Appropriative,Licensed,Licensed,N,R_23,N,N,98,19501218,APPLICATION_ACCEPTANCE_DATE,1950-1952,3.73,2.23,1.23,0.53,0,0,0,0,0,0,0.66,2.13,4.7,N,N,Y,N,N,38.56,-122.79,N,Irrigation,2021
A014136,Appropriative,Licensed,Licensed,N,R_14_MSDC,Y,N,99,19510122,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0.05,0.27,0.12,0.54,0.27,1.82,1.88,1.18,0.05,4.09E-03,0,N,N,N,N,N,38.7,-122.96,N,Irrigation,2021
A014144,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,143,19510202,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.8,-123,N,Irrigation,2021
A014160,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,144,19510213,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.16,-123.19,N,Irrigation,2021
A014172,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,145,19510226,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.72,-122.9,N,Irrigation,2021
A014178,Appropriative,Licensed,Licensed,N,R_18_MSRR,Y,N,100,19510305,APPLICATION_RECD_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.51,-122.88,N,Irrigation,2021
A014206,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,146,19510320,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.25,0.75,0.375,0.75,0.75,0.4,0,0,0,N,N,N,N,N,39.04,-123.13,N,Irrigation,2021
A014208,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,101,19510321,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.54,-122.86,N,Irrigation,2021
A014215,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,147,19510326,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,1.84,1.84,2.45,1.225,2.45,1.84,0.61,0,0,0,N,N,N,N,N,38.72,-122.92,N,Irrigation,2021
A014245,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,148,19510411,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,1.13E-03,2.20E-03,0.001099667,0,0,0,0,0,0,N,N,N,N,N,38.78,-122.99,N,Irrigation,2021
A014246,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,149,19510411,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.02,0.02,0.04,0.08,0.47,0.74,0.37,1.17,1.59,1.4,0.7,0.38,0.04,N,N,N,N,N,38.71,-122.9,N,Irrigation,2021
A014259A,Appropriative,Licensed,Licensed,N,R_02_MSRR,Y,Y,150,19510418,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,12,12,6,12,12,12,0,0,0,N,N,N,N,N,39.27,-123.1,N,Irrigation,2021
A014304,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,151,19510514,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.09,-123.17,N,Irrigation,2021
A014333,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,102,19510605,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.63,0,4.56,2.28,16.16,25,3.63,0,0,0,N,N,N,N,N,38.56,-122.84,N,Irrigation,2021
A014339,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,152,19510607,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65,-122.8,N,Irrigation,2021
A014364,Appropriative,Licensed,Licensed,N,R_23,N,N,103,19510625,APPLICATION_ACCEPTANCE_DATE,1950-1952,13.9,25.23,1.53,0,0,0,0,0,0,0,0,0.73,6.13,N,N,Y,N,N,38.56,-122.78,N,Irrigation,2021
A014379,Appropriative,Licensed,Licensed,N,R_24,N,N,104,19510629,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.51,-122.65,N,Irrigation,2021
A014393,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,153,19510716,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.43,1.63,0.815,5.46,5.93,2.83,0.23,0,0,N,N,N,N,N,38.8,-123,N,Irrigation,2021
A014459,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,154,19510831,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,2,2,2,1,2.66,2.66,2.66,2.66,2,0,N,N,N,N,N,38.61,-122.78,N,Irrigation,2021
A014466,Appropriative,Licensed,Licensed,N,R_12,N,Y,155,19510906,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.33,0,0,0,0,0,0,0.03,0.03,0,0,0.6,0.77,N,N,N,N,N,38.61,-122.65,N,Irrigation,2021
A014467,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,156,19510906,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.82,-123,N,Domestic,2021
A014492,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,157,19510919,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.72,-122.9,N,Irrigation,2021
A014513,Appropriative,Licensed,Licensed,N,R_17,N,N,105,19511005,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,1,1,1.33,N,N,Y,N,N,38.58,-122.82,N,Stockwatering,2021
A014539,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,158,19511029,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.93,4.2,2.1,0,0,0,0,0,0,N,N,N,N,N,39.09,-123.17,N,Irrigation,2021
A014604,Appropriative,Licensed,Licensed,N,R_18_MSRR,Y,N,106,19511217,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,N,N,N,N,N,38.5,-122.88,N,Irrigation,2021
A014624,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,159,19520121,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.11,-123.19,N,Irrigation,2021
A014715,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,160,19520317,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.06,0,0,0,0,0,0,0,0,0,0,2.43,3.43,N,N,Y,N,N,38.62,-122.78,N,Irrigation,2021
A014720,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,161,19520320,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.76,3.33,1.665,4.53,5,6.4,0.16,0,0,N,N,N,N,N,38.67,-122.86,N,Irrigation,2021
A014735,Appropriative,Licensed,Licensed,N,R_12,N,Y,162,19520331,PRIORITY_DATE,1950-1952,29.5,22.83,4.66,3.5,0,0,0,0,0,0,0,3.33,4.83,N,N,Y,N,N,38.61,-122.76,N,Irrigation,2021
A014747,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,107,19520414,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,2.33,0.86,0.43,2.56,0.66,0.5,0.1,0,0,N,N,N,N,N,38.54,-122.85,N,Irrigation,2021
A014749,Appropriative,Licensed,Licensed,N,R_12,N,Y,163,19520415,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.16,0,0.16,0,0,0,0,0,0,0,0,8.16,0,N,N,Y,N,N,38.6,-122.75,N,Irrigation,2021
A014750,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,164,19520415,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0.38,0.19,0.3,0.97,0.14,0,0,0,N,N,N,N,N,38.6,-122.78,N,Irrigation,2021
A014762,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,108,19520418,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.55,-122.85,N,Irrigation,2021
A014767,Appropriative,Licensed,Licensed,N,R_27,N,N,109,19520421,APPLICATION_ACCEPTANCE_DATE,1950-1952,2.83,1.33,1.5,0,0,0,0,0,0,0,0,1,1,N,N,Y,N,N,38.39,-122.63,N,Irrigation,2021
A014777,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,165,19520425,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0.96,0.48,0.63,1.06,0,0,0,0,N,N,N,N,N,38.66,-122.83,N,Irrigation,2021
A014797,Appropriative,Licensed,Licensed,N,R_27,N,N,110,19520507,APPLICATION_ACCEPTANCE_DATE,1950-1952,11.66,5,4.33,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.44,-122.59,N,Irrigation,2021
A014826,Appropriative,Licensed,Licensed,N,R_13,N,Y,166,19520527,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,125,62.5,0,0,0,0,0,0,N,N,N,N,N,38.6,-122.85,N,Recreational,2021
A014841,Appropriative,Licensed,Licensed,N,R_12,N,Y,167,19520605,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.03,0,0.1,0.06,0,0,0,0,0,0,0,3.06,0.93,N,N,Y,N,N,38.63,-122.75,N,Irrigation,2021
A014842,Appropriative,Licensed,Licensed,N,R_12,N,Y,168,19520605,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.62,-122.75,N,Irrigation,2021
A014855,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,169,19520612,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,2.35,1.35,0.6,1.1,4.93,2.465,9.79,12.02,9.94,6.01,0.37,0,N,N,N,N,N,38.7,-122.86,N,Irrigation,2021
A014856,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,170,19520612,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.89,N,Irrigation,2021
A014870,Appropriative,Licensed,Licensed,N,R_24,N,N,111,19520623,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0.2,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.49,-122.72,N,Irrigation,2021
A014872,Appropriative,Licensed,Licensed,N,R_12,N,Y,171,19520624,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.73,0,0,0,0,0,0,0,0,0,0,1.46,1.53,N,N,Y,N,N,38.57,-122.63,N,Irrigation,2021
A014875,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,172,19520625,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,1.06,2.26,5.7,2.85,6.66,10.03,5.66,0,0,0,N,N,N,N,N,38.67,-122.85,N,Irrigation,2021
A014880,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,173,19520626,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.46,0.46,0.46,0.41,2.61,0.99,0.495,1.21,1.31,1.41,1.26,1.27,0.96,N,N,N,N,N,38.77,-122.98,N,Fire Protection,2021
A014904,Appropriative,Licensed,Licensed,N,R_11,N,Y,174,19520710,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65,-122.73,N,Irrigation,2021
A014916A,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,175,19520721,APPLICATION_RECD_DATE,1950-1952,0,0,0,0,1.13,3.42,1.71,4.95,4.33,0,0,0,0,N,N,N,N,N,39.16,-123.18,N,Irrigation,2021
